,Unnamed: 0,id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative,roberta-base_logits,roberta-base_prediction,rsupcon-base_logits,rsupcon-base_prediction,chatbot_response,chatbot_response_raw,chatbot_question
29,1476,47521302,,AUDEMARS PIGUET ROYAL OAK OFFSHORE CHRONOGRAPH 42MM STAINLESS STEEL MEN'S WATCH- Luxury Souq,"42mm stainless steel case, 14.5mm thickness, self winding movement, glareproofed sapphire crystal and caseback, black ceramic pushpieces and screw-locked crown brown alligator/crocodile leather strap, fixed bezel, scratch resistant sapphire crystal, power reserve to 50 h, water resistant to 100m/330ft.",23160,USD,,34768783,18503496,,Royal Oak Offshore Chronograph 42mm,"Pre-owned Audemars Piguet Royal Oak Offshore 42mm 26470OR.OO.A125CR.01 42mm 18ct rose gold case, 18ct fixed rose gold bezel, Grey ruthenium-toned dial with “Méga Tapisserie” pattern with white sub dials featuring a date indicator at 3 o’clock, automatic movement with chronograph function, on a black leather strap. Complete with original box and papers.",32995,GBP,,67840743,47521302#18503496,0,True,"[-2.9768548012, 3.0979509354]",1,[0.0],0,It is,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""It is"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336596,
  ""id"": ""chatcmpl-78otAFXDFNXhrucr8BI3pkHjq6Tee"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 107,
    ""total_tokens"": 109
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': ""product 1: AUDEMARS PIGUET ROYAL OAK OFFSHORE CHRONOGRAPH 42MM STAINLESS STEEL MEN'S WATCH- Luxury Souq, product 2: Royal Oak Offshore Chronograph 42mm""}]"
30,364,51320865,,Crucial - DDR3L - 4 GB - SO DIMM 204-pinos - 1600 MHz/ PC3-12800 - CL11 - 1.35 V - unbuffered - sem ECC,Crucial - DDR3L - 4 GB - SO DIMM 204-pinos - 1600 MHz/ PC3-12800 - CL11 - 1.35 V - unbuffered - sem ECC,24.69,EUR,,893407,69155979,,Crucial 4GB DDR3L / 1600 C11 DIMM (Low volt.),Guaranteed-compatible with the ASUS P8Z68-V LX,2.395E1,EUR,,2395112,51320865#69155979,0,True,"[-3.3554568291, 3.5360939503]",1,[0.0],0,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336597,
  ""id"": ""chatcmpl-78otBqXBOnyRuWWrtK3Zagl2fPLcr"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 130,
    ""total_tokens"": 132
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Crucial - DDR3L - 4 GB - SO DIMM 204-pinos - 1600 MHz/ PC3-12800 - CL11 - 1.35 V - unbuffered - sem ECC, product 2: Crucial 4GB DDR3L / 1600 C11 DIMM (Low volt.)'}]"
31,3677,76613072,,Orologio Tissot Seamaster Powermatic 80 - T1204071105100,Tissot T1204071105100,513,EUR,,330408,46780169,TISSOT,Tissot Seastar 1000 Powermatic 80 Silicium T120.407.11.041.01,Tissot Seastar 1000 Powermatic 80 Silicium T120.407.11.041.01,28479.0000,UAH,,3457955,76613072#46780169,0,True,"[-2.7852666378, 2.8888990879]",1,[0.0],0,"No,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336598,
  ""id"": ""chatcmpl-78otCT5gQRbCngNLWEu0PXciZQ6jF"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 110,
    ""total_tokens"": 112
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Orologio Tissot Seamaster Powermatic 80 - T1204071105100, product 2: Tissot Seastar 1000 Powermatic 80 Silicium T120.407.11.041.01'}]"
32,3029,78765970,,Xerox 106R01162 High Capacity Yellow Toner Cartridge,Genuine OEM 106R01162 toner cartridge exclusively designed for the Xerox Phaser 7760.,520.31,USD,,219682,80827080,Xerox,Xerox Toner Gul 25k - Phaser 7760,,2899,DKK,,219682,78765970#80827080,1,False,"[3.7963519096000002, -4.2605667114]",0,[1.0],1,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336598,
  ""id"": ""chatcmpl-78otCKSkS7xqfUt8N8Q6XW8tTyCHq"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 92,
    ""total_tokens"": 94
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Xerox 106R01162 High Capacity Yellow Toner Cartridge, product 2: Xerox Toner Gul 25k - Phaser 7760'}]"
33,661,50148316,Jabra,Jabra BIZ 2400 II Duo Wideband Corded Headset,Jabra BIZ 2400 II Duo Wideband Corded Headset from Headset Store. Next Day Delivery. Part Code:2489-820-209,155.99,GBP,,472648,50176689,Jabra,Jabra 2400 II QD Mono NC 3 in1 Wired Headset - Black,"The BIZ 2400 II offers outstanding sound at both ends of the call for a superior customer experience. Up to 40% lighter than competing headsets and with a low headband pressure, the Biz 2400 II allows the agent to focus on their customer conversation in unrivalled comfort. Jabra BIZ 2400 II QD Duo is a duo headset with QD (Quick Disconnect) plug that provides instant connectivity to a wide range of desk phone systems.Noise-cancelling microphones reduce unwanted background noise and are ideal in crowded and noisy open working environments.",189.00,USD,,2148042,50148316#50176689,0,True,"[-2.2923784256, 2.3347203732]",1,[0.0],0,"No,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336599,
  ""id"": ""chatcmpl-78otDRrcF5K1HicGZBnDPCxS3B6gM"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 99,
    ""total_tokens"": 101
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Jabra BIZ 2400 II Duo Wideband Corded Headset, product 2: Jabra 2400 II QD Mono NC 3 in1 Wired Headset - Black'}]"
34,1756,41263175,,"3M - PRIVACY FILTER LCD 27\"" 16:9","3M PRIVACY FILTER LCD 27\"" 16:9 (PF27.0W9) - Typ: Skärmskydd",1868.75,SEK,,2996705,42324571,,"3M - Privacy filter 23\"" widescreen","3M Privacy filter 23\"" widescreen (PF230W9F) - Type: Andet tilbehør",1849.48,DKK,,654362,41263175#42324571,0,True,"[-2.4152853489, 2.4573180676]",1,[0.0],0,"No,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336599,
  ""id"": ""chatcmpl-78otDQyjcmN3BRDsJRFyexwXdoLWM"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 91,
    ""total_tokens"": 93
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: 3M - PRIVACY FILTER LCD 27\\"" 16:9, product 2: 3M - Privacy filter 23\\"" widescreen'}]"
35,735,9216392,Shimano,XT M8000 11-Speed Cassette 11-40T,"##Shimano XT M8000 11-Speed Cassette 11-40TFor consisent shifting performance out on the trails, choose the Shimano XT M8000 11-Speed Cassette in this 11-40 tooth configuration.Compatible with Shimano 11-speed mountain bike groupsets, this relatively narrow ranging cassette enables the rider to maintain a more consistent cadence while shifting over undulating terrain. The gaps between teeth are close, making it ideal for mountain bike racing, too.This premium cassette features chrome plating to improve the durability of the teeth, while the aluminium and steel construction is designed to minimise the overall weight of the component.The Hyperglide sprockets have been computer designed with contoured",79,GBP,,328225,92885727,Shimano,"Shimano Deore XT CS-M8000 Cassette 11 vitesses, silver/grey",,75.99,EUR,,328225,9216392#92885727,1,False,"[3.6476590633, -4.1038527489]",0,[1.0],1,"Yes,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""Yes,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336600,
  ""id"": ""chatcmpl-78otEVt7UgEJJfxMzj4f3tKRlIKa3"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 98,
    ""total_tokens"": 100
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: XT M8000 11-Speed Cassette 11-40T, product 2: Shimano Deore XT CS-M8000 Cassette 11 vitesses, silver/grey'}]"
36,194,36019341,,Unifi Video Camera Micro G3,"Unifi Video Camera Micro, G3",264.99,CAD,,591042,53025257,,Ubiquiti UVC-G3-Bullet UniFi IP Bullet Camera,,$‎197.95,USD,,591042,36019341#53025257,1,False,"[3.066552639, -3.4577066898]",0,[1.0],1,"No,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336601,
  ""id"": ""chatcmpl-78otFzkt9SD9jQNrq46SlvT3MybuP"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 86,
    ""total_tokens"": 88
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Unifi Video Camera Micro G3, product 2: Ubiquiti UVC-G3-Bullet UniFi IP Bullet Camera'}]"
37,614,17392165,D'Addario,"D'Addario Acoustic String Set, Phosphor Bronze, EJ16 Light .012-.053","Introduced to stringmaking by D'Addario in 1974, phosphor bronze has become synonymous with great, long-lasting string tone, and has become the stage and studio choice of top professionals worldwide.GaugesEBGDAEEJ15Extra Light.010-.047.010.014.023.030.039.047EJ26Custom Light.011-.052.011.015.022.032.042.052EJ16Light.012-.053.012.016.024.032.042.053EJ19Bluegrass.012-.056.012.016.025.035.045.056EJ17Medium.013-.056.013.017.026.035.045.056EJ24True Medium.013-.056.013.017.024.032.042.056EJ18Heavy.014-.059.014.018.027.039.049.059EJ42Resophonic.016-.056.016.018.028.035.045.056",8.99,GBP,,1297798,42493890,D'Addario,"D'Addario D'Addario XT Acoustic Phosphor Bronze, Medium, 13-56","D'Addario XTstrings are made to stay, with uncompromising performance that never fades away.",14.99,USD,,1456309,17392165#42493890,0,True,"[-2.0680184364, 2.1158604622]",1,[0.0],0,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336601,
  ""id"": ""chatcmpl-78otF5MAQjbAFCVXo8BRHUsMY56nF"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 109,
    ""total_tokens"": 111
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': ""product 1: D'Addario Acoustic String Set, Phosphor Bronze, EJ16 Light .012-.053, product 2: D'Addario D'Addario XT Acoustic Phosphor Bronze, Medium, 13-56""}]"
38,7,66462363,Audio Technica,Audio Technica ATH-M50x Professional Monitor Headphones,"This is the most critically acclaimed model in the M-Series line, praised by top audio engineers and pro audio reviewers year after year.",122.00,GBP,,1889634,91241309,,Audio Technica ATH-M50x Professional Monitor Audiophile Headphones - White,"Audio-Technica ATH-M50X Professional Studio Headphones - Black - On-Ear - Closed-back dynamic - 45mm Neodymium Drivers - 15 ~ 28,000 Hz Frequency Response - 38 ohms impedance - 1,600mW at 1 kHz max input power - Interchangeable cables: detachable 1.2M - 3.0M coiled cable, detachable 3.0M straight cable and detachable 1.2M straight cable - 3.5mm with 6.3 mm (1/4"") screw-on adapter - 1 Year Manufacturer WarrantyPure. Professional. Performance.As the most critically acclaimed model in the M-Series line, the ATH-M50 is praised by top audio engineers and pro audio reviewers year after year. Now, the ATH-M50x professional monitor headphones feature the",369,NZD,,1084160,66462363#91241309,0,True,"[-1.9811097383, 1.9827538729]",1,[0.0],0,Yes (,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""Yes ("",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336602,
  ""id"": ""chatcmpl-78otGSvYuCg2EG7H6zuaCYJny3x6M"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 91,
    ""total_tokens"": 93
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Audio Technica ATH-M50x Professional Monitor Headphones, product 2: Audio Technica ATH-M50x Professional Monitor Audiophile Headphones - White'}]"
39,2423,89792967,,"Jabra Biz 2400 II Mono 3-1, NC, 82 mic, Wideband, QD",,12990,PHP,,5673093,50176689,Jabra,Jabra 2400 II QD Mono NC 3 in1 Wired Headset - Black,"The BIZ 2400 II offers outstanding sound at both ends of the call for a superior customer experience. Up to 40% lighter than competing headsets and with a low headband pressure, the Biz 2400 II allows the agent to focus on their customer conversation in unrivalled comfort. Jabra BIZ 2400 II QD Duo is a duo headset with QD (Quick Disconnect) plug that provides instant connectivity to a wide range of desk phone systems.Noise-cancelling microphones reduce unwanted background noise and are ideal in crowded and noisy open working environments.",189.00,USD,,2148042,89792967#50176689,0,True,"[-2.2867319584, 2.3386111259]",1,[0.0],0,Yes.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""Yes."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336602,
  ""id"": ""chatcmpl-78otGIcOCBfNPQriPPOFQQW0zq4PJ"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 108,
    ""total_tokens"": 110
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Jabra Biz 2400 II Mono 3-1, NC, 82 mic, Wideband, QD, product 2: Jabra 2400 II QD Mono NC 3 in1 Wired Headset - Black'}]"
40,1562,75286119,Shimano,"Shimano BICYCLE CHAIN,CN-HG901-11,QL 11-SPD(RD/MTB/E-BIKE)QUICK-LNK",,65.99,CAD,,1037461,86820843,,Shimano DURA ACE CN-HG900-11 HG901 HG-X SIL-TEC CHAIN,"FEATURES + BENEFITSHG-X11 special asymmetric plate design for 11-speedSIL-TEC on Plate/RollerHG-X11 Versions: CN-HG900-11, CN-HG901-11, CN-HG700-11, CN-HG600-11Compatibility: MTB and Road (11-Speed)DETAILSBICYCLE CHAIN, CN-HG900-11,FOR 11-SPEED (ROAD/MTB COMPATIBLE), 116 LINKSSPECS CHROMIZING TREATMENT ON PIN X SERIES - TYPE HG-X11 GENERATION - PIN LINK PLATE SIL-TEC ROLLER SIL-TEC SPEEDS 11 AVERAGE WEIGHT 247g ROLLER LINK PLATE SIL-TEC GENDER - E-BIKE APPROVED X HOLLOW PIN X",64.99,CAD,,1037461,75286119#86820843,1,False,"[1.118401289, -1.224589467]",0,[1.0],1,"No,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336603,
  ""id"": ""chatcmpl-78otHsytQKrRv9NQFiSg4HPViZH8y"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 120,
    ""total_tokens"": 122
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Shimano BICYCLE CHAIN,CN-HG901-11,QL 11-SPD(RD/MTB/E-BIKE)QUICK-LNK, product 2: Shimano DURA ACE CN-HG900-11 HG901 HG-X SIL-TEC CHAIN'}]"
41,4241,98088357,,Switch TP-LINK TL-SG1024DE,"24-Port Gigabit Easy Smart Switch, 24 10/100/1000Mbps RJ45 ports,MTU/Port/Tag-based VLAN, QoS, IGMP Snooping",93.27,EUR,,180905,42103916,,Switch TP-LINK - GIGABIT SMART SWITCH,,2.8299E2,EUR,,3403774,98088357#42103916,0,True,"[-3.5040473938, 3.6980676651]",1,[0.0],0,Yes (,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""Yes ("",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336604,
  ""id"": ""chatcmpl-78otIpo8qcFGbQrCMScBeHrzlInAr"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 86,
    ""total_tokens"": 88
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Switch TP-LINK TL-SG1024DE, product 2: Switch TP-LINK - GIGABIT SMART SWITCH'}]"
42,545,69681239,,Daniel Wellington Classic Sheffield Rose 40mm Gold Watch,"With leather darker than the deepest parts of the ocean, the Classic Sheffield was carefully designed to stand the test of time while maintaining its effortless beauty. This minimalistic piece proves that simple does not necessarily mean boring.",319.00,SGD,,3851409,33918678,DANIEL WELLINGTON,Relgio DANIEL WELLINGTON Classic Sheffield,Relgio DANIEL WELLINGTON Classic Sheffield,169.00,EUR,,48610,69681239#33918678,0,True,"[-2.3332395554, 2.3796467781]",1,[0.0],0,0,"{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""message"": {
        ""content"": ""0"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336604,
  ""id"": ""chatcmpl-78otIJCee3cCDGW9mtTTcD7HxQunQ"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 1,
    ""prompt_tokens"": 83,
    ""total_tokens"": 84
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Daniel Wellington Classic Sheffield Rose 40mm Gold Watch, product 2: Relgio DANIEL WELLINGTON Classic Sheffield'}]"
43,304,95541515,Tag Heuer,Tag Heuer Carrera Chronograph CBK2112.BA0715,"Pre-Owned Tag Heuer Carrera Chronograph (CBK2112BA0715) self-winding automatic watch, features a 41mm stainless steel case surrounding a blu...Read More",0.0,,,37455178,13028777,,TAG Heuer Carrera Calibre 16 Automatic Men's Watch,"Just as exciting as the race that inspired it, this watch breaks traditional watchmaking rules and is the first chronograph specifically designed for professional drivers, but is also perfect for speeding down the open road or cruising through daily life thanks to a more simple, more elegant, more readable design. With a sleek 41mm stainless steel body, this TAG Heuer Carrera watch provides an elegant aesthetic just like that of the race cars that inspired it. Crafted with an appealing two colour finish achieved by combining sumptuous stainless steel with a smooth black dial, expressively matched by the chronograph dial",3.55E3,GBP,,37455178,95541515#13028777,1,False,"[3.4321410656, -3.8620507717]",0,[1.0],1,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336605,
  ""id"": ""chatcmpl-78otJSlNNt9OwpVjDCplKHNldXWYQ"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 93,
    ""total_tokens"": 95
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': ""product 1: Tag Heuer Carrera Chronograph CBK2112.BA0715, product 2: TAG Heuer Carrera Calibre 16 Automatic Men's Watch""}]"
44,3667,97999811,Shimano,Shimano Dura-Ace CS-R9100 Cassette 11 vitesses,,187.99,EUR,,1915922,331049,,Dura-Ace 9100 11-Speed Cassette,"- Rider Tuned Gearing- Wider Gear Combination: 11 – 28T/12 – 28T/11 – 30T (New Gear Combination)- Closer Gear Combination: 11 – 25T/12 – 25T- Lightweight- CFRP & Alloy Spider Arm, 5...",255.99,USD,,75017,97999811#331049,0,True,"[-4.3826341629, 4.6711626053]",1,[0.0],0,1 (,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""1 ("",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336605,
  ""id"": ""chatcmpl-78otJhhP5xNnZkRR5STqVWF2UF6Qu"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 93,
    ""total_tokens"": 95
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Shimano Dura-Ace CS-R9100 Cassette 11 vitesses, product 2: Dura-Ace 9100 11-Speed Cassette'}]"
45,1510,44772050,,Ubiquiti UniFi Video Camera G3 Flex 3 Pack,"Ubiquiti UniFi Video Camera G3 Flex 3 Pack, Infrared IR, 1080P HD Video, Wall Mount, Pole Mount, Weather Resistant",359.00,AUD,,266703,12113649,,Ubiquiti UniFi Video Camera G3 BULLET 3-pack UVC-G3-BULLET-3 Ubiquiti,,370.00,EUR,,64482,44772050#12113649,0,True,"[-2.4368925095, 2.4770896435]",1,[0.0],0,"No,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336606,
  ""id"": ""chatcmpl-78otKSVKLRl27u2DzLOlpc6dFwUR7"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 103,
    ""total_tokens"": 105
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Ubiquiti UniFi Video Camera G3 Flex 3 Pack, product 2: Ubiquiti UniFi Video Camera G3 BULLET 3-pack UVC-G3-BULLET-3 Ubiquiti'}]"
46,3831,62307014,Epson,Genuine Epson C13T865140 Black Extra High Capacity Ink Cartridge (C13T865140),,123.99,GBP,,193507,96565508,Epson,"Original Tinte Epson T8651, ca. 10.000 S., schwarz",,94.46,EUR,,193507,62307014#96565508,1,False,"[1.6469753981, -1.8263047934]",0,[1.0],1,Yes (,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""Yes ("",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336606,
  ""id"": ""chatcmpl-78otK8xztgGumHYlVRKzmoIDYJ5AQ"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 105,
    ""total_tokens"": 107
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Genuine Epson C13T865140 Black Extra High Capacity Ink Cartridge (C13T865140), product 2: Original Tinte Epson T8651, ca. 10.000 S., schwarz'}]"
47,1175,96154364,Shimano,Shimano Dura Ace R9100 11-Speed Cassette,Shimano 11 SpeedDura Ace R9100For our full range of Chain Devices & Bash Rings visit Evans Cycles,£229.99,GBP,,1915922,331049,,Dura-Ace 9100 11-Speed Cassette,"- Rider Tuned Gearing- Wider Gear Combination: 11 – 28T/12 – 28T/11 – 30T (New Gear Combination)- Closer Gear Combination: 11 – 25T/12 – 25T- Lightweight- CFRP & Alloy Spider Arm, 5...",255.99,USD,,75017,96154364#331049,0,True,"[-4.2622394562, 4.5623602867]",1,[0.0],0,1 (,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""1 ("",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336607,
  ""id"": ""chatcmpl-78otL0jP5P3ggSMagNx2dTB5ivxkQ"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 90,
    ""total_tokens"": 92
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Shimano Dura Ace R9100 11-Speed Cassette, product 2: Dura-Ace 9100 11-Speed Cassette'}]"
